# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376048498105846643e+08,2.956229605453549070e+00,1.709335824512976387e+02,3.964458754320560274e+00
3.376048502022009492e+08,1.663215274387774611e+00,1.708804565676791469e+02,3.922243960405032315e+00
3.376048504971944094e+08,3.128200741230459325e+00,1.708769819260829763e+02,3.940283737043771328e+00
3.376048506591950655e+08,2.455887416529128675e+00,1.709262424414502846e+02,3.954640835063504500e+00
3.376048507201297879e+08,1.973922150132169762e+00,1.709597005501105969e+02,3.781261176703889948e+00
3.376048508683095574e+08,3.181469166604950605e+00,1.709371930638251058e+02,3.791825258495183704e+00
3.376048511043537855e+08,1.908610190803035511e+00,1.710034777322186983e+02,3.850981690373123989e+00
3.376048511379542947e+08,2.380930060746946797e+00,1.709805677319164374e+02,3.924215600591285380e+00
3.376048511692586541e+08,2.049313595878854422e+00,1.709701897691740839e+02,3.962194162866370828e+00
3.376048514822371602e+08,1.990409954147348337e+00,1.708780425106545522e+02,3.881454239844948528e+00
3.376048514932249784e+08,2.350410324012974783e+00,1.709168231699644309e+02,3.996891683565529707e+00
3.376048516890348792e+08,2.150026271208540063e+00,1.709288895086110927e+02,3.791188335931494624e+00
3.376048517206762433e+08,2.010593563655820759e+00,1.710577773873060892e+02,3.874689561736247345e+00
3.376048519397389889e+08,1.971716729562493775e+00,1.709049979387106362e+02,3.917780728444507421e+00
3.376048521028941274e+08,2.763226404622272980e+00,1.709137082393995115e+02,3.900010136117742388e+00
3.376048521036168933e+08,1.994304885185536724e+00,1.708798320172224123e+02,3.826608698083687976e+00
3.376048521399067640e+08,1.766836278152833284e+00,1.709282698233158158e+02,3.940878034746526204e+00
3.376048524870443940e+08,2.087063372446819276e+00,1.709763901720136516e+02,3.936974326075018737e+00
3.376048526544541717e+08,1.630305376623985447e+00,1.709319920857995214e+02,3.794777307717146719e+00
3.376048526596565843e+08,2.816785562780809382e+00,1.709732336159606803e+02,3.800117510482548422e+00
3.376048527841432691e+08,1.113755534194005463e+02,1.708649474006024320e+02,3.815376465857191590e+00
3.376048530336192250e+08,2.355130367211430986e+00,1.708567950261500812e+02,3.937098587359613600e+00
3.376048531721621156e+08,2.658060925005684805e+00,1.709064731061219788e+02,3.914240654122208785e+00
3.376048533259744644e+08,2.038881594276107379e+00,1.708702217628355697e+02,3.795752989206173655e+00
3.376048533322373033e+08,1.600633739396222222e+00,1.709892016786695024e+02,3.821915503168306305e+00
3.376048533626650572e+08,1.925058690599978917e+00,1.710084005000453828e+02,3.834688966698885260e+00
3.376048534441295862e+08,6.056106726318508038e+01,1.709881416534024083e+02,3.943991408743120264e+00
3.376048538883399367e+08,1.911098153661543453e+00,1.709338966621032512e+02,3.913791390981715690e+00
3.376048541782760024e+08,1.809064093702533293e+00,1.709840673443716526e+02,4.030663354720698699e+00
3.376048542451061010e+08,1.823529273611844248e+00,1.708935933948886259e+02,3.859705051264198605e+00
3.376048542454202175e+08,2.242498065922363892e+00,1.709937229750163397e+02,3.832274840045156061e+00
3.376048543738806844e+08,2.339690243628228750e+00,1.709506175835489898e+02,3.851778962063051370e+00
3.376048543806331754e+08,2.474042362665538342e+00,1.708537046725464279e+02,3.865859938275861385e+00
3.376048543828493953e+08,2.217935842713709693e+00,1.708861037636039555e+02,3.935522139676564279e+00
3.376048543952639103e+08,1.911414395339403383e+00,1.710349519127236420e+02,3.855813761597887357e+00
3.376048543963281512e+08,1.800617868405852917e+00,1.709573930917750033e+02,3.970877265388632615e+00
3.376048547121198773e+08,1.668797244159207382e+00,1.709545943573063767e+02,3.960502353192550284e+00
3.376048548144509792e+08,2.144368671046896324e+00,1.708863554096792825e+02,3.848720080698976087e+00
3.376048548157317042e+08,1.667837987494981800e+00,1.708562922724327962e+02,3.874834075662599631e+00
3.376048548198422194e+08,2.510020740107748338e+00,1.708988287589711206e+02,3.970562553100251080e+00
3.376048548481566310e+08,1.680150839182833922e+00,1.709779331931115109e+02,3.951166290814964288e+00
3.376048549516278505e+08,2.295491115338357702e+00,1.709960050449508913e+02,3.981644559423077823e+00
3.376048549740219116e+08,1.978547776363112742e+00,1.709642144346080386e+02,3.962489915072625379e+00
3.376048550367077589e+08,2.326403981923888864e+00,1.708602203815909206e+02,3.920189254860074968e+00
3.376048551702046394e+08,1.885161250644852293e+00,1.709510027674357104e+02,3.915916185090227764e+00
3.376048553699341416e+08,1.659379834770648543e+00,1.708845396599213018e+02,3.835566319555516301e+00
3.376048554546210170e+08,2.161386672872548598e+00,1.709162271974438738e+02,3.866284188717056480e+00
3.376048555140128136e+08,1.138564379295513618e+01,1.710333196827093332e+02,3.831179823257087058e+00
3.376048555155909657e+08,2.413517216350204997e+00,1.710028021517509558e+02,3.967222092262273403e+00
3.376048555952312946e+08,2.143672244353219902e+00,1.709063737501972184e+02,3.880060682055601617e+00
3.376048556561331153e+08,7.494825392690053434e+01,1.710571063562198617e+02,3.883960680294678447e+00
3.376048556604038477e+08,2.403431311011346327e+00,1.709899400950779977e+02,3.855471993291760047e+00
3.376048558682591319e+08,2.016117199717415875e+00,1.710092058461403610e+02,3.893398750777315787e+00
3.376048558821311593e+08,2.000048178728603077e+00,1.709480838574498591e+02,3.875872424297179375e+00
3.376048559271045327e+08,2.172267080996028277e+00,1.710399481139251350e+02,3.901299771605279521e+00
3.376048560730611086e+08,2.946998416916315477e+00,1.709568561810708047e+02,3.919045775271844168e+00
3.376048561455580592e+08,1.964932391724718785e+00,1.708981273703977593e+02,3.816094620650837488e+00
3.376048561519706249e+08,2.125700374412118343e+00,1.708994701314074121e+02,3.929679672216605635e+00
3.376048561573374867e+08,1.690987549436155479e+00,1.709985500508034306e+02,3.942913890543605415e+00
3.376048564445470572e+08,2.741866150508284861e+00,1.709704243430235238e+02,3.801749794342351052e+00
3.376048564754357338e+08,2.269327870269688852e+00,1.709284392421387508e+02,3.975065497034154571e+00
3.376048566242670417e+08,3.037825393792201290e+00,1.708035214400360928e+02,3.937695899905151897e+00
3.376048566957380772e+08,1.969884908089595488e+00,1.709068674495032667e+02,3.936472719868107983e+00
3.376048566998777390e+08,1.699412201867819272e+00,1.709112937168526685e+02,3.825906374938238486e+00
3.376048567364354730e+08,2.376457639731442839e+01,1.710296369066692250e+02,3.871031729217851325e+00
3.376048568098955750e+08,1.688660568049376698e+00,1.709382112727884078e+02,3.831097704307678598e+00
3.376048568424726129e+08,1.632283633433533554e+00,1.708789550225095581e+02,3.879106632782690411e+00
3.376048569415539503e+08,2.003857215119385415e+00,1.709790173922686165e+02,3.956252171147638386e+00
3.376048569786939025e+08,1.834209326047761657e+00,1.709383897818993319e+02,3.966131438039080859e+00
3.376048569929622412e+08,3.012235338370972570e+00,1.709517606022734526e+02,3.857805006920278057e+00
3.376048570425317287e+08,1.671987624176400900e+00,1.710064970369382138e+02,3.891622052463724835e+00
3.376048571308211088e+08,1.878285496077714445e+00,1.709272148450791917e+02,3.779837602231579829e+00
3.376048574684740305e+08,2.265140039530438187e+00,1.708932860391924464e+02,3.825265076032711153e+00
3.376048574714019895e+08,6.132607179551502696e+00,1.710300918521827498e+02,3.868041291377075641e+00
3.376048575340211391e+08,2.176692239528830619e+00,1.710707736146958666e+02,3.866282343163382151e+00
3.376048577551952600e+08,1.713393735388729411e+00,1.708710386628596609e+02,3.947094787407171790e+00
3.376048579387509227e+08,1.988675557460161780e+00,1.710154367710309486e+02,3.885392591753543456e+00
3.376048579671601653e+08,3.161540769617604330e+00,1.708953705726208341e+02,3.799012325718113647e+00
3.376048581063398719e+08,1.832798411488257617e+00,1.709654322482042517e+02,3.876903895903152097e+00
3.376048582797653675e+08,2.303784049828295988e+00,1.709000147486346748e+02,3.989026934544199765e+00
3.376048585679407716e+08,1.798018337760993957e+00,1.710555113645168603e+02,3.898962799496514808e+00
3.376048586808299422e+08,1.937586526830610278e+00,1.708590381101931257e+02,3.889748359835619951e+00
3.376048587123433352e+08,1.717718183525563047e+00,1.709346207540557430e+02,3.989644737326971224e+00
3.376048587691352367e+08,1.770743270524579582e+00,1.708396689829085915e+02,3.958533847917195647e+00
3.376048587924010754e+08,1.974096655871880657e+00,1.708820732374574050e+02,3.958530904674386619e+00
3.376048588189498782e+08,2.197418856717301860e+00,1.709864065686570598e+02,3.939089079910501834e+00
3.376048589395809174e+08,2.261562054147519873e+00,1.708573753108724986e+02,3.889678759033294408e+00
3.376048589578947425e+08,2.381712359043723026e+00,1.708327584590523429e+02,3.914115551678004845e+00
3.376048590484518409e+08,1.878594117540284714e+00,1.708352668064401598e+02,3.908060836723809661e+00
3.376048591606307030e+08,1.879113152865196756e+00,1.708890223134803819e+02,3.980846377448039153e+00
3.376048591972737312e+08,1.939656255342424807e+00,1.709255945340267999e+02,3.881881928966322892e+00
3.376048594011676311e+08,1.730263390528421930e+00,1.708815070380224483e+02,3.886261075285068589e+00
3.376048596830815077e+08,1.617784614151547729e+01,1.709324615024047773e+02,3.920833734637615198e+00
3.376048597473977208e+08,2.018572850012304798e+00,1.709770725176227302e+02,3.997193293612825382e+00
3.376048598586701155e+08,9.236331020587073226e+00,1.709947677939026107e+02,3.912175598852920988e+00
3.376048599775325656e+08,2.036488986012311209e+00,1.710399676938506559e+02,3.831010380206347321e+00
3.376048601065455079e+08,2.154553271564336736e+00,1.709111918757470505e+02,3.868712091065189540e+00
3.376048601894618869e+08,2.289907351559229198e+00,1.708393649228366939e+02,3.916761614334054453e+00
3.376048605202094316e+08,2.137032317329471187e+00,1.708221861057499780e+02,3.908056677381522626e+00
3.376048606117373109e+08,1.933560694646143219e+00,1.708656480049992012e+02,3.947655579609386400e+00
3.376048608151579499e+08,2.966824417805523417e+00,1.709291429125929369e+02,3.840719323768896576e+00
3.376048608196690083e+08,1.671225862521145800e+00,1.708884530518017471e+02,3.919405826735308018e+00
3.376048609465261698e+08,2.454816948317005654e+01,1.710018738996162710e+02,3.875979643999166502e+00
3.376048609724855423e+08,2.294570950656389385e+00,1.709175019025309439e+02,3.925087455165399142e+00
3.376048610330388546e+08,1.812018679875486704e+00,1.709291092311698890e+02,3.902650984763909925e+00
3.376048610633561015e+08,1.801210372391443437e+00,1.708461454683125567e+02,3.865591643535366995e+00
3.376048615377981067e+08,1.994907581668567520e+00,1.708339254067601587e+02,3.953619175926275098e+00
3.376048620340831876e+08,1.079824583919640730e+02,1.710535017262778013e+02,3.871416336763529031e+00
3.376048621783847809e+08,2.119792800024966173e+00,1.709816234327121833e+02,3.861225146517610174e+00
3.376048622373371720e+08,2.015202792024104461e+00,1.710190274004072251e+02,3.816262949597911902e+00
3.376048625233787894e+08,1.968897271181247355e+00,1.709891825426639684e+02,3.981932156056917194e+00
3.376048626552425027e+08,1.614956736450980257e+00,1.709156221430266953e+02,3.797063768274255846e+00
3.376048629329202771e+08,1.774491893189295233e+00,1.710490950282616041e+02,3.839202304938431176e+00
3.376048630647682548e+08,2.235511651598190319e+00,1.710566897277993519e+02,3.867036373386019132e+00
3.376048631260587573e+08,1.054304027036066032e+02,1.708772545618479626e+02,3.836943562192020263e+00
3.376048631360496283e+08,1.160982695417317672e+02,1.708524128263280204e+02,3.904452803053760412e+00
3.376048631378052235e+08,2.314001789325477176e+00,1.709880879967872715e+02,3.953690450813560187e+00
3.376048632296438813e+08,2.018579726229620785e+00,1.709031120716261114e+02,3.903637856375402393e+00
3.376048632677649260e+08,1.821319145455966959e+00,1.708816207373817520e+02,3.973074295528144617e+00
3.376048635455197692e+08,1.976108641589480408e+00,1.710069200996724419e+02,3.886374425460638271e+00
3.376048636009275913e+08,7.713954583555124600e+01,1.708772563682963721e+02,3.823234164316364758e+00
3.376048636563638449e+08,1.804372444228610428e+00,1.710610797690906679e+02,3.884447379939067968e+00
3.376048636656320691e+08,3.227422784062604677e+01,1.709645307919697643e+02,3.845395342730163701e+00
3.376048636746585965e+08,2.860542526115476658e+00,1.709743917995057245e+02,3.885848777816796495e+00
3.376048637357147932e+08,7.669420162167115507e+01,1.708366726598672756e+02,3.885064081165666039e+00
3.376048638536133766e+08,3.217305141129558343e+00,1.708466105963713346e+02,3.860603085893090647e+00
3.376048638811942935e+08,2.107230104360075629e+00,1.709549838275202944e+02,3.961515511422265767e+00
3.376048639654774666e+08,2.026327995482814615e+00,1.708844256113220013e+02,3.964871415724694703e+00
3.376048639817315936e+08,2.275749621133782874e+00,1.710016678714125362e+02,3.836966250921469257e+00
3.376048641151592135e+08,2.160374206055851953e+00,1.708896896636865108e+02,3.853998401899791482e+00
3.376048641890803576e+08,2.274802005661995530e+00,1.710408691387821989e+02,3.920543938072496015e+00
3.376048642041699290e+08,7.696553042758299057e+01,1.708659159485224848e+02,3.819420239920054527e+00
3.376048642246581912e+08,2.151652997389543742e+00,1.710375137229846416e+02,3.931114995461746364e+00
3.376048643265269995e+08,1.781023128691021640e+00,1.708832986435552925e+02,3.870299804267786303e+00
3.376048644825937748e+08,1.934234488169492394e+00,1.709810586447340484e+02,4.024495792155616591e+00
3.376048645227529407e+08,1.740257118826288529e+00,1.709343401201367385e+02,3.984872905485205230e+00
3.376048646799895167e+08,2.261000814078645504e+00,1.708765465170505706e+02,3.825978944290327810e+00
3.376048646915423274e+08,8.907843231869942713e+01,1.708836424289434603e+02,3.848140795768663303e+00
3.376048648656492829e+08,2.097042438783407903e+00,1.709211321744411123e+02,3.874766540229571454e+00
3.376048649457665086e+08,2.417911862457799099e+00,1.710266168883073306e+02,3.943172921383147234e+00
3.376048652351577282e+08,1.753905263547497873e+00,1.708498512585448736e+02,3.944796509088841052e+00
3.376048654784365892e+08,2.162808826601408274e+00,1.708809667148322262e+02,3.875594748450353233e+00
3.376048657297374606e+08,1.843717686001719702e+00,1.709568841277872195e+02,3.819259228284860974e+00
3.376048658249316812e+08,2.014330656436265077e+00,1.709437418495450061e+02,3.848147605842798580e+00
3.376048658384770155e+08,2.214800743849415277e+00,1.709539741326288720e+02,3.947514071698330351e+00
3.376048658465316296e+08,2.210991477000910699e+00,1.710104417515117916e+02,3.901814452340522266e+00
3.376048658718754053e+08,2.510217303275768863e+00,1.709749662797931933e+02,3.877510371164043512e+00
3.376048658993831873e+08,1.602546395417731251e+00,1.710476775411030985e+02,3.855066060558927976e+00
3.376048659903874397e+08,1.905913916203949565e+00,1.709618589907759656e+02,3.789623531986891170e+00
3.376048659962271452e+08,2.295169631113328723e+00,1.709718169410490134e+02,3.851465157748673818e+00
3.376048660051023364e+08,2.334147637125028485e+00,1.708973632871506823e+02,3.862901205734154075e+00
3.376048663826507330e+08,1.809422718838013200e+00,1.709185187626168840e+02,3.778486735510292238e+00
3.376048664413814545e+08,2.029739982724495295e+00,1.709316682011196633e+02,3.866588303638902602e+00
3.376048666597351432e+08,1.793553482801575116e+00,1.709854293392147611e+02,3.935134435473103487e+00
3.376048668630453348e+08,2.284636487158895779e+00,1.709510157566672888e+02,3.787704310912875627e+00
3.376048668789833784e+08,1.030054810210100058e+01,1.709692781878922574e+02,4.011176027548632561e+00
3.376048670343274474e+08,2.170235685736923159e+00,1.710434208746131333e+02,3.853003059280780462e+00
3.376048670362902880e+08,2.048642000968179389e+00,1.708549568009249242e+02,3.833158606191232387e+00
3.376048671416724920e+08,3.124099389419887629e+00,1.709563399239244461e+02,3.984946515923073029e+00
3.376048671966642737e+08,2.120969568693676255e+00,1.709901809481189900e+02,3.918993891520348161e+00
3.376048672054029107e+08,3.059799981873409180e+01,1.708879803380337421e+02,3.886007630871791019e+00
3.376048674637566805e+08,1.889506983975957066e+00,1.709583503253209642e+02,3.889361547784103479e+00
3.376048675549990535e+08,1.973253950819465974e+00,1.709325626827282463e+02,3.984479165617498264e+00
3.376048676896874309e+08,2.268046463367191290e+00,1.708745099804501137e+02,3.807396288603101642e+00
3.376048679978880882e+08,2.384810615356107721e+00,1.710228043832738649e+02,3.873104291685339984e+00
3.376048680605980754e+08,2.636297706093288173e+00,1.710612346397820716e+02,3.851529400930720382e+00
3.376048680721046329e+08,2.236604148517102431e+00,1.710007498545482179e+02,3.942756120688536647e+00
3.376048683041878343e+08,1.789779768895412460e+00,1.709374581001178797e+02,3.941703893111460300e+00
3.376048688160824180e+08,2.866715819376059216e+01,1.710063402464417663e+02,3.817144552930554546e+00
3.376048689613807797e+08,2.365703413072269612e+00,1.710168084574702618e+02,3.873527882717191506e+00
3.376048690338790417e+08,1.990333534258932557e+00,1.709447050309325675e+02,3.887920091471035455e+00
3.376048691190467477e+08,3.045958930031556822e+00,1.709713839311016272e+02,4.020534448927003623e+00
3.376048691401389837e+08,1.094479751623211996e+02,1.710030119358846719e+02,3.879804865920158718e+00
3.376048691434846520e+08,2.408962094405346921e+00,1.708708632498107534e+02,3.892791895555673953e+00
3.376048695248997808e+08,1.798525110412822148e+00,1.709224259469079357e+02,3.996242680359411992e+00
3.376048696790043116e+08,1.836115124034176427e+00,1.708752552133217648e+02,3.826248535413059315e+00
3.376048697027008533e+08,1.904430754962278982e+00,1.709785912617135182e+02,3.977693429870625685e+00
3.376048697372294068e+08,1.697778403297877770e+00,1.710255304473604951e+02,3.933681206617904991e+00
3.376048697591037750e+08,2.267904063598916053e+00,1.709464630742822635e+02,3.848909513145136518e+00
3.376048697602693439e+08,1.908558583995491942e+00,1.708173592978172906e+02,3.898290855039859171e+00
3.376048699553293586e+08,1.953069518013732297e+00,1.708958218322745779e+02,3.817792291803309368e+00
3.376048703605836034e+08,5.684681362702102447e+00,1.708573774482362353e+02,3.845325114653938670e+00
3.376048704525418878e+08,1.916738157930340858e+00,1.709060749294487493e+02,3.992726105658283231e+00
3.376048706281612515e+08,2.452493206376688661e+00,1.709604757827338801e+02,3.968710666821646527e+00
3.376048711485011578e+08,1.624183895590019633e+00,1.710203781772503646e+02,3.937314571764638949e+00
3.376048713548876643e+08,1.922184136424646361e+00,1.709548348914549649e+02,3.980472569003807415e+00
3.376048714753584862e+08,2.913762361357262076e+00,1.709205893758993113e+02,4.005264248126692017e+00
3.376048716127328873e+08,2.597205553078783069e+01,1.708238005721416357e+02,3.924811197045313449e+00
3.376048717711280584e+08,2.095168271619241018e+00,1.708600580502710500e+02,3.902498459623532590e+00
3.376048719178739190e+08,1.736081097785253213e+00,1.709453561090123230e+02,3.877543822702979703e+00
3.376048720051402450e+08,4.718712164982805746e+01,1.709589124175950303e+02,3.840290492847086234e+00
3.376048722340419292e+08,2.376103757960643215e+00,1.709099832550786289e+02,3.755853520763265063e+00
3.376048723810245991e+08,2.628807999729414036e+00,1.709018926105017613e+02,3.833528628027023544e+00
3.376048724018368721e+08,2.175124933485448775e+00,1.708650626205172784e+02,3.964416417277389026e+00
3.376048725873048902e+08,2.615829142620077263e+00,1.709426871089399071e+02,3.981960989989308253e+00
3.376048728426142931e+08,3.068754004651575773e+00,1.710483235837382665e+02,3.890087591015744639e+00
3.376048729670963883e+08,2.235363940380436176e+00,1.709873190586501721e+02,3.820682173132924131e+00
3.376048729875764251e+08,1.641679120444367035e+00,1.709258601301942804e+02,3.992066391340229892e+00
3.376048731538808942e+08,2.854989848900536753e+00,1.708626545495729374e+02,3.820332563475465459e+00
3.376048733184758425e+08,2.869538237507782696e+00,1.709625832654127180e+02,4.001801771877149250e+00
3.376048733497446179e+08,1.451165519184699235e+02,1.709563686669722529e+02,3.948425187198969510e+00
3.376048733500688672e+08,2.124263562306734965e+00,1.710461522260383163e+02,3.906013312352531575e+00
3.376048735436105728e+08,1.703311572754962810e+00,1.710089938131874021e+02,3.851809850541136893e+00
3.376048736668045521e+08,1.825876404244027196e+00,1.709057882679086333e+02,3.793872520207163479e+00
3.376048736957687736e+08,2.157758761887168220e+01,1.708840900656119288e+02,3.922876720577756604e+00
3.376048737184743285e+08,2.049141658124132626e+00,1.710529764034695006e+02,3.857277190204302819e+00
3.376048737642862201e+08,2.084916920505600402e+00,1.708532451821901077e+02,3.866231817602362675e+00
3.376048738502754569e+08,2.142805519040951623e+00,1.708579884916097171e+02,3.969069288236223070e+00
3.376048738542780280e+08,8.559330065434917856e+01,1.708491304616987065e+02,3.883653048093605342e+00
3.376048739429467916e+08,3.119060955897452470e+00,1.710391564315538062e+02,3.843325778104002222e+00
3.376048744488419294e+08,2.123433327579229868e+00,1.709187286181332581e+02,3.934027801215081332e+00
3.376048745294150710e+08,1.992293524724646936e+00,1.709871381903457177e+02,3.796781848547218452e+00
3.376048748918300867e+08,2.213642711513369221e+00,1.708704031434153308e+02,3.932591206619867830e+00
3.376048750105878711e+08,2.930168532676344029e+00,1.708619849263988613e+02,3.837000509996054909e+00
3.376048750276986957e+08,2.378342248560077365e+00,1.710487918166559780e+02,3.838223685761770199e+00
3.376048750749665499e+08,1.662160327557376194e+00,1.710043560176270319e+02,3.862448365538443618e+00
3.376048750885808468e+08,1.749002510861469961e+00,1.709995155992878892e+02,3.919296143881786154e+00
3.376048750986604691e+08,2.828518272364204833e+00,1.709471372898972561e+02,3.961887369781010193e+00
3.376048751555227041e+08,1.840672175620077455e+00,1.710140284827859603e+02,3.860025501714718477e+00
3.376048756295384169e+08,1.687624813320024453e+00,1.710176388868172523e+02,3.887589366101056765e+00
3.376048757092639804e+08,5.172856131470155816e+01,1.709718007115542946e+02,3.822511867221657145e+00
3.376048757972502708e+08,2.059682794017031693e+00,1.708402518450110392e+02,3.935397152331189030e+00
3.376048759292401671e+08,1.723403746012843740e+00,1.709113934270903883e+02,3.892789498089502143e+00
3.376048759876164794e+08,1.742490364135286240e+00,1.708826664345190238e+02,3.977133424893662283e+00
3.376048760177040696e+08,2.385187653680488129e+00,1.709002994096210273e+02,3.879591089454787145e+00
3.376048761852650046e+08,2.220571235025652346e+00,1.710095507139083679e+02,3.830711514908183180e+00
3.376048762179529667e+08,2.270762302222452789e+00,1.708890491965044305e+02,3.766915844378931677e+00
3.376048762862849236e+08,1.087709452642227781e+01,1.708528693021895890e+02,3.916329984388116969e+00
3.376048763903810382e+08,4.443577196895640924e+01,1.709395436734881741e+02,3.816663370588675885e+00
3.376048764914005995e+08,1.873329397626005033e+00,1.709452866717576001e+02,3.906917469464388670e+00
3.376048765402927399e+08,1.914284221922562867e+00,1.709981361121379848e+02,3.826013708378589673e+00
3.376048768602396250e+08,1.880661344410845537e+00,1.710157968101821382e+02,3.829993836126757589e+00
3.376048769404559135e+08,1.743171414175235912e+00,1.709737120557317951e+02,3.877931898149928891e+00
3.376048769895684719e+08,1.794751270503047502e+00,1.708664694699021140e+02,3.850811463431487613e+00
3.376048770050469637e+08,2.454973345254994399e+01,1.709328953307367271e+02,3.999510423010059323e+00
3.376048771530185938e+08,3.435794247791428280e+00,1.708486118578956905e+02,3.914673216163838454e+00
3.376048771543180346e+08,1.861851017671183994e+00,1.709440085788561134e+02,3.840972255826619719e+00
3.376048772240269780e+08,2.058554802753466362e+00,1.708911912315768120e+02,3.967439728798608289e+00
3.376048773432711363e+08,2.239861561908614185e+00,1.709383113066717783e+02,3.869173781130491374e+00
3.376048774317589402e+08,2.233362010797472319e+00,1.709550743665756727e+02,3.858688496216734709e+00
3.376048774394702911e+08,2.088224011699725935e+00,1.709073442029208536e+02,3.887005018506568987e+00
3.376048779730558991e+08,2.081449131949662412e+00,1.709730057371684211e+02,3.885954734413805234e+00
3.376048780614222884e+08,2.157859892528659174e+00,1.708989246594716178e+02,3.868503792279744058e+00
3.376048782105576396e+08,2.267131474492444454e+00,1.709764134622979554e+02,3.936540961436372221e+00
3.376048783098796606e+08,3.201600750209194768e+00,1.708874938052489370e+02,3.965712879381903644e+00
3.376048784851451516e+08,5.217528078410439463e+01,1.709522101594637320e+02,3.837116025921512907e+00
3.376048786976022124e+08,2.050910975007812720e+00,1.710033531044500990e+02,3.934856900488207021e+00
3.376048787171877027e+08,1.905143237572813231e+00,1.708873836340798960e+02,3.785351882951752067e+00
3.376048787710961699e+08,2.201472394072273353e+00,1.709748184500911634e+02,3.906103228203209099e+00
3.376048794796276689e+08,2.296517351764114423e+00,1.708983373146676001e+02,3.866834600958696466e+00
3.376048795765073895e+08,2.290139751671774082e+00,1.709318553536004686e+02,3.777903831052960015e+00
3.376048797169631720e+08,1.781228087167257668e+00,1.709122355792952987e+02,3.778038982575444127e+00
3.376048797486593723e+08,2.014441328885254734e+00,1.709493444435061349e+02,3.840252496722867281e+00
3.376048798616838455e+08,1.945143563631660744e+00,1.709587142978763836e+02,3.811377851672554939e+00
3.376048798816971779e+08,1.655000472314783311e+00,1.708675439693151361e+02,3.888871320948303900e+00
3.376048798958554864e+08,1.992668536956114345e+00,1.709021075461978398e+02,3.906924513816500077e+00
3.376048799212350845e+08,1.781496811790070023e+00,1.709157277336381640e+02,3.945831455201600502e+00
3.376048806382429004e+08,4.331620083287800682e+00,1.709881527030435393e+02,3.962072173433690114e+00
3.376048806422671080e+08,1.839622866812337110e+00,1.709128063213372855e+02,3.827396937257596221e+00
3.376048807584530115e+08,1.921091220794428844e+00,1.708991311485935682e+02,3.977955591949382974e+00
3.376048808437567353e+08,2.048255509818834419e+00,1.708291875564743236e+02,3.917434459477486364e+00
3.376048809701145887e+08,2.406365551023293747e+00,1.709482721137519832e+02,3.785741289022548806e+00
3.376048809960348606e+08,1.731589695733593448e+00,1.708706665619429828e+02,3.945193709083305578e+00
3.376048810512675047e+08,3.973237734819545786e+00,1.709575197297643854e+02,3.801977626334517080e+00
3.376048812898020744e+08,2.499030635080469409e+00,1.709110617616730963e+02,3.804402344276071268e+00
3.376048815281964540e+08,1.844711101241103490e+00,1.709341921702736329e+02,3.831526034540420511e+00
3.376048815957511663e+08,3.012164475665008556e+00,1.709509394745015243e+02,4.003771706084571669e+00
3.376048817163517475e+08,2.011284317831063095e+00,1.709644781037671919e+02,3.936987554680345891e+00
3.376048817377991080e+08,2.010398321731069693e+00,1.710441724790847218e+02,3.895607522303432990e+00
3.376048818132243752e+08,2.147167939381960267e+00,1.709140146158532616e+02,3.828996121270054509e+00
3.376048821264077425e+08,2.251555774535652699e+00,1.708616430164904898e+02,3.829850719069123777e+00
3.376048821425654888e+08,1.762153514775729901e+00,1.709769393075953587e+02,3.878674114421244212e+00
3.376048821874575615e+08,2.163735995806608692e+00,1.709512371778992872e+02,3.887835157411006826e+00
3.376048822861266136e+08,2.211987848410495783e+00,1.709661444494745126e+02,3.816020677681312367e+00
3.376048823459936976e+08,1.608072087391102301e+00,1.710219928106795635e+02,3.876524859175275672e+00
3.376048824016909599e+08,2.002180999251899962e+00,1.709919500528677645e+02,3.964124267277765234e+00
3.376048824344645739e+08,2.408698561934620841e+00,1.709198239970918394e+02,3.850124309989088722e+00
3.376048829500887990e+08,1.621014870856611667e+00,1.708871380039152825e+02,3.932701781717721889e+00
3.376048829752755165e+08,1.928481442500135312e+00,1.710016209201266690e+02,3.966914617525953091e+00
3.376048829801732898e+08,1.932623186040052010e+00,1.709498628976366774e+02,3.791291377797199047e+00
3.376048830136954784e+08,1.830928236245882967e+00,1.709754950141231120e+02,3.851780392071058934e+00
3.376048830331230164e+08,1.638489737738072050e+00,1.709083851131670997e+02,3.763189741467094951e+00
3.376048831171060801e+08,1.860533201974485573e+00,1.709571172887566775e+02,3.842331445966240544e+00
3.376048835202304721e+08,2.052401411492340344e+00,1.709129318330292335e+02,3.779929866673193306e+00
3.376048835604909658e+08,2.077092036654663243e+00,1.709572898667488516e+02,3.804962511398848779e+00
3.376048840135068297e+08,2.286400604527896618e+00,1.709851139414457748e+02,3.926809084516286408e+00
3.376048840567008853e+08,2.229491064820936952e+00,1.709188664918345069e+02,3.765280539630057710e+00
3.376048842801408172e+08,1.978057322398633078e+00,1.708255694800048445e+02,3.907069656545483660e+00
3.376048843147344589e+08,2.339434917930058866e+00,1.709484944499582753e+02,3.862642784071079749e+00
3.376048845798829198e+08,2.604451389888252866e+00,1.710127969519248552e+02,3.921634831986427372e+00
3.376048845970672369e+08,2.360679859783818557e+00,1.709797673211579081e+02,4.013775100100835935e+00
