# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376048675234224200e+08,4.967410200616982507e+01,1.708676894213786852e+02,3.975995020854136808e+00
3.376048675346155167e+08,2.638666204309846552e+00,1.708931786091554272e+02,3.793383789982904819e+00
3.376048676707295179e+08,6.249368111134055326e+00,1.709406037082747787e+02,3.923309177437072304e+00
3.376048677379291654e+08,6.032499401165696717e+00,1.708978981071684586e+02,3.949963223967736692e+00
3.376048677576776743e+08,6.964023372342589369e+01,1.710036726340715632e+02,3.947852242087971586e+00
3.376048680303351879e+08,2.081235415741270689e+00,1.709124645781369054e+02,3.857768743909243181e+00
3.376048680329918861e+08,5.680318587008521547e+00,1.709025703691906415e+02,3.875221495639648683e+00
3.376048682127283216e+08,6.164262718871808211e+00,1.709640986479053311e+02,3.947034706083454747e+00
3.376048684180952907e+08,6.057807347248019170e+00,1.708732253946733977e+02,3.809053421722737642e+00
3.376048686696221828e+08,5.798763409843623151e+00,1.709320896744950744e+02,3.853584625640759320e+00
3.376048687952043414e+08,1.991363342876819154e+00,1.710311099515928674e+02,3.902746762092699662e+00
3.376048689547355771e+08,6.057305506747498569e+00,1.709450846058267359e+02,3.839712081990422021e+00
3.376048689872158766e+08,2.172409558431684040e+00,1.709812488226867515e+02,3.866281759700463283e+00
3.376048690135969520e+08,1.926058145533338095e+00,1.709299705504590747e+02,3.956476771630124123e+00
3.376048690195924044e+08,6.009023166820576023e+00,1.708695727128047395e+02,3.812623094572736182e+00
3.376048691071433425e+08,1.922067773227102316e+00,1.710108496848809239e+02,3.847247999757460235e+00
3.376048691277853847e+08,1.847728030688853718e+00,1.708777089755195107e+02,3.891264204808902782e+00
3.376048693257583976e+08,2.052435847853001594e+00,1.709013382456776071e+02,3.835264207902866929e+00
3.376048696041079760e+08,5.897249180068242502e+00,1.709284295688226791e+02,3.773583524367026598e+00
3.376048696819826961e+08,1.986080039726592972e+00,1.710466984051438999e+02,3.886135746027265636e+00
3.376048697599032521e+08,5.893489044123457532e+00,1.709877940019538869e+02,3.861250217505502569e+00
3.376048698595761061e+08,2.025099655469092319e+00,1.709836962738120008e+02,3.991779894264036344e+00
3.376048698821219802e+08,5.996232272789121964e+00,1.709069472982328932e+02,3.837368748935539031e+00
3.376048700191736221e+08,2.302809508905188984e+00,1.708910165009864102e+02,3.827025036300977678e+00
3.376048700284268856e+08,2.307801870944666156e+00,1.709766438463574616e+02,3.940631705454977318e+00
3.376048700700868368e+08,1.823962517176443976e+00,1.709216184058310830e+02,3.858537964305282397e+00
3.376048701008695960e+08,2.289273190555149107e+00,1.709130695429284401e+02,3.929180723822096599e+00
3.376048702413403988e+08,6.059290668593045659e+00,1.709981783384544372e+02,3.861147828749092792e+00
3.376048702456210852e+08,1.941597007182255030e+00,1.708792229660869282e+02,3.849705352692591287e+00
3.376048702801599503e+08,5.762355493918454030e+00,1.708976436313510590e+02,3.769468919398585527e+00
3.376048704911022782e+08,2.313947243906807838e+00,1.709051803831727341e+02,3.784501887827109279e+00
3.376048705442851186e+08,2.208467311346725914e+00,1.708864543198572505e+02,3.848337942330289252e+00
3.376048705745911598e+08,2.123168861881209235e+00,1.710338938499116068e+02,3.846766198980833718e+00
3.376048707759873867e+08,2.027207056118071726e+00,1.708164906141696235e+02,3.952879680389858486e+00
3.376048707836940289e+08,6.073265607490331952e+00,1.708578235813266986e+02,3.964430356133916256e+00
3.376048708853611946e+08,6.169743295762325275e+00,1.709650192463657845e+02,3.850050774663614561e+00
3.376048709139588475e+08,1.806094802060352666e+00,1.708682817506499134e+02,3.872399445157988396e+00
3.376048710157508850e+08,2.047878296816539212e+00,1.709189252139179303e+02,3.879679026166151345e+00
3.376048710287588835e+08,2.372724276000839794e+00,1.708212873460418564e+02,3.861479791806822881e+00
3.376048710347507596e+08,2.329224727537726469e+00,1.709307420411748240e+02,3.780955430574454379e+00
3.376048710653661489e+08,5.864259087604771103e+00,1.709598234778090386e+02,3.792521354423590285e+00
3.376048711137905717e+08,2.052925396075641284e+00,1.709436999068147145e+02,3.967001849652476597e+00
3.376048711534759998e+08,2.088417236397894783e+00,1.709131377178829894e+02,3.861192818710253771e+00
3.376048714609110951e+08,2.188425170954921395e+00,1.710418772524972155e+02,3.877444416789330717e+00
3.376048715832197666e+08,5.885153263366246890e+00,1.709741565036428597e+02,3.978359135130449253e+00
3.376048716047750115e+08,5.871293169813524671e+00,1.708621396014640936e+02,3.807152919140173619e+00
3.376048716281465888e+08,2.529030556038780020e+00,1.709453621430664612e+02,4.004893925827434309e+00
3.376048716498560309e+08,1.979088255884479786e+00,1.708857424762771302e+02,3.768409704684392736e+00
3.376048716587374210e+08,5.979195229183976501e+00,1.709009099619476899e+02,3.791208222776234038e+00
3.376048717818918824e+08,4.182800269429515083e+01,1.709465921333517144e+02,3.904353211507550103e+00
3.376048718020076156e+08,2.148359511799148969e+00,1.708464809701852971e+02,3.838613222664782221e+00
3.376048718111959100e+08,6.145650429705747264e+00,1.708976338497426184e+02,3.940214019382243027e+00
3.376048718142868876e+08,1.621319042407432853e+00,1.709265561696844600e+02,3.966477781793592783e+00
3.376048718147820830e+08,2.217770028235148683e+00,1.709675177738796208e+02,3.974060194427258885e+00
3.376048718236339688e+08,1.341202118916588120e+02,1.709649919900717236e+02,3.993311138461832499e+00
3.376048718348046541e+08,2.122982891810885953e+00,1.709381567148079171e+02,4.024133671565566672e+00
3.376048719972525835e+08,5.890513342318474344e+00,1.709002142168397711e+02,3.918538254130078613e+00
3.376048720383156538e+08,2.306990400779493910e+00,1.708732578005220830e+02,3.981927659960924348e+00
3.376048721076226234e+08,6.013644154284049748e+00,1.709243795781369215e+02,3.892357155248035827e+00
3.376048722710850239e+08,3.148044097383443152e+00,1.709200003251719124e+02,3.901835931062778151e+00
3.376048724054338932e+08,5.773555494620320694e+00,1.708946645222693803e+02,3.874648982108173545e+00
3.376048726054435968e+08,2.331284803447321252e+00,1.708664911121861678e+02,3.982114474695707784e+00
3.376048726290107965e+08,3.593417146004997420e+01,1.709907679470145467e+02,3.875949629428013576e+00
3.376048726887261271e+08,6.175519587054223436e+00,1.709598046862932961e+02,3.889021020126684380e+00
3.376048727048598528e+08,2.059150377640631913e+00,1.709446671171152161e+02,3.848423173692762322e+00
3.376048728349771500e+08,2.718301215775134061e+00,1.708834294224386952e+02,3.976816358161239240e+00
3.376048728593670726e+08,2.608282622432800402e+00,1.709278677294165334e+02,3.933552131790422290e+00
3.376048728863078356e+08,6.250858957579344732e+00,1.708923543032581165e+02,3.804073810125318644e+00
3.376048728900273442e+08,2.121723461899660101e+00,1.708288988839914566e+02,3.904885708062776573e+00
3.376048730190802813e+08,2.387530172865776290e+00,1.709255942119450822e+02,3.780240971172219577e+00
3.376048730244646668e+08,2.687881911801754953e+00,1.709025592988338929e+02,3.976648693440509419e+00
3.376048730609061122e+08,1.885068884549869983e+00,1.708395248149791712e+02,3.924249274469564508e+00
3.376048732108402848e+08,1.608097887553047389e+00,1.709594254801505713e+02,4.002002380841501505e+00
3.376048732424663305e+08,1.705743121169690735e+00,1.709708990427922970e+02,3.886207474537006323e+00
3.376048732529732585e+08,1.422223473227238912e+02,1.708574496855085272e+02,3.841661648294627973e+00
3.376048732597504258e+08,6.228061852474061411e+00,1.708386253400745716e+02,3.966204582772764997e+00
3.376048732619925141e+08,1.838380340003819668e+00,1.709984941903366291e+02,3.871934730950083114e+00
3.376048732623223066e+08,2.271427262158916882e+00,1.709297270173763934e+02,4.015812712332782475e+00
3.376048734536172748e+08,5.948341181930703492e+00,1.709564430152315424e+02,3.859870228304690176e+00
3.376048734572663903e+08,1.690559940910903114e+00,1.708986893536981029e+02,3.948622443324331321e+00
3.376048740711731911e+08,1.439141694130672136e+02,1.708438914274198339e+02,3.913472773652048264e+00
3.376048740826753378e+08,6.058226069242135026e+00,1.709727894628334184e+02,3.981586367825988404e+00
3.376048741594239473e+08,2.314846311988876693e+00,1.708125539870733860e+02,3.920807176078883849e+00
3.376048742182183266e+08,2.529440254045664638e+00,1.709602004205951857e+02,3.890905460787920322e+00
3.376048742859113216e+08,6.583928272686222272e+00,1.708670154130124104e+02,3.848690345171069449e+00
3.376048742984573245e+08,2.018335243612379148e+00,1.708849552164196552e+02,3.940616861913761593e+00
3.376048744320825338e+08,6.100048622484287364e+00,1.708772303720412253e+02,3.784456980273838145e+00
3.376048746452939510e+08,1.807398756787661709e+00,1.708512077010332462e+02,3.973751444977033920e+00
3.376048748734129071e+08,6.234943927069748426e+00,1.708837517000278012e+02,3.854698585993055815e+00
3.376048749246420860e+08,1.902830588191333216e+00,1.708160548981314548e+02,3.883783632060649804e+00
3.376048749794878960e+08,1.623406836968358968e+00,1.709490083726367686e+02,3.890060611817312441e+00
3.376048750481761694e+08,1.716163598231790655e+00,1.709166711960698422e+02,3.887153331477904317e+00
3.376048750520282388e+08,9.882176496652736830e+01,1.710327050785289487e+02,3.850590443320236478e+00
3.376048750974165201e+08,6.067305103923302134e+00,1.707955763471719877e+02,3.936001115282873997e+00
3.376048752009089589e+08,2.557709170527155518e+00,1.709288337141554166e+02,3.821106278335221429e+00
3.376048752224597335e+08,5.934754522128129928e+00,1.709720025294176082e+02,3.924388766853481147e+00
3.376048753424125314e+08,2.036116662553195678e+00,1.710181474592885422e+02,3.952678820450250097e+00
3.376048754563211799e+08,2.387573889174846364e+00,1.710175366372223777e+02,3.932520703352359703e+00
3.376048754786342382e+08,6.051674117150484200e+00,1.708967559355215258e+02,3.951005581880439710e+00
3.376048755856174231e+08,6.102807563818348768e+00,1.708825445594615928e+02,3.792674868356006979e+00
3.376048757958433628e+08,1.851864309859904578e+00,1.709439735082846141e+02,3.795929008103674729e+00
3.376048760230259299e+08,2.142432113119031367e+00,1.709586894395029333e+02,3.947986589095757726e+00
3.376048760430901051e+08,2.350017592629588759e+00,1.708186071579514476e+02,3.938186004365004322e+00
3.376048760881710052e+08,2.293537239186795862e+00,1.708945927037237880e+02,3.756871167220328545e+00
3.376048762122619748e+08,5.692418111925610091e+00,1.708809971968642856e+02,3.992649159353755639e+00
3.376048763016803265e+08,2.155959926274233052e+00,1.708440762428006110e+02,3.879404884537112075e+00
3.376048763361427188e+08,2.295534967388261904e+00,1.709172187138061076e+02,3.821711363714692666e+00
3.376048763722950220e+08,1.737547115991358249e+00,1.708494190544972469e+02,3.974385703947525439e+00
3.376048764430243373e+08,1.763744951670469296e+00,1.709985512065782416e+02,3.881386725271238625e+00
3.376048764586313367e+08,1.866612936119070421e+00,1.709213401719277954e+02,3.909937897266120288e+00
3.376048764768773317e+08,2.394670110188063639e+00,1.708698500846224135e+02,3.846757352805840302e+00
3.376048764927808046e+08,1.605372787003609414e+00,1.709220860173579410e+02,3.830486978610166737e+00
3.376048765111931562e+08,2.286626216620889718e+00,1.709649125886047898e+02,4.034086507549889511e+00
3.376048768856588602e+08,6.031369520444681775e+00,1.709467238516322425e+02,3.885291240133439405e+00
3.376048769387683868e+08,5.941221520301589010e+00,1.709178145364574277e+02,3.870615634240751390e+00
3.376048769391664863e+08,2.249657418491204375e+00,1.708554232911791075e+02,3.809864336831198184e+00
3.376048769465579987e+08,2.074693494413327510e+00,1.709883047638426206e+02,3.872402939927523935e+00
3.376048770110894442e+08,2.828453401130824663e+00,1.709189324768325093e+02,3.867588815308382610e+00
3.376048770246609449e+08,2.134417683992940518e+00,1.710402475411578394e+02,3.852516744977779073e+00
3.376048771391260028e+08,5.894509230113784248e+00,1.708658185060052972e+02,3.866151463698804580e+00
3.376048771817756891e+08,2.827540401712155482e+00,1.708967677664451799e+02,3.808751955405742518e+00
3.376048773326912522e+08,2.263509480836721544e+00,1.709364494274187791e+02,3.863290264903242566e+00
3.376048773489133716e+08,2.274010478988197637e+00,1.708826000489027592e+02,3.835499445778284056e+00
3.376048773680250049e+08,2.319749184937616171e+00,1.709450351613027124e+02,3.987226214646448774e+00
3.376048773879380226e+08,5.832260625000007082e+00,1.708659975135231832e+02,3.933937443812221879e+00
3.376048774426082969e+08,2.097100855088240845e+00,1.710086395616639550e+02,3.835185434671575688e+00
3.376048774971777797e+08,5.958897194397976271e+00,1.708632537372143361e+02,3.813158799845729252e+00
3.376048775247891545e+08,1.707354235893524086e+00,1.709953500614728341e+02,3.952151243525760638e+00
3.376048775337846875e+08,1.771471583417342899e+00,1.708815037307115290e+02,3.775573485951232211e+00
3.376048776670492887e+08,2.222707247827020005e+00,1.710306783952487137e+02,3.847261153208975770e+00
3.376048777409033775e+08,1.723669661765390382e+00,1.709196273342593031e+02,3.864063359032892553e+00
3.376048778108763695e+08,2.106174446317157667e+00,1.709300050632059254e+02,3.852640624947190062e+00
3.376048778474515676e+08,6.000699066135640969e+00,1.708724952235900219e+02,3.962065505688393330e+00
3.376048778617562056e+08,1.871528146512994040e+00,1.708161856071959619e+02,3.930444013791313473e+00
3.376048779556016922e+08,5.924752102065096615e+00,1.710115933752460364e+02,3.828277355456808362e+00
3.376048780687444806e+08,1.607799364052933555e+00,1.709077505443055713e+02,3.849949882166469717e+00
3.376048781155645847e+08,2.020236720028786515e+00,1.709504598482214703e+02,3.933809063658124217e+00
3.376048782486730218e+08,2.055643847583151995e+00,1.708741421513327055e+02,3.788162772349832341e+00
3.376048783709533215e+08,2.111022523894587000e+00,1.708353120103545848e+02,3.961253645340971019e+00
3.376048784565141201e+08,2.856373801099651999e+00,1.707955202990836767e+02,3.943820617443551946e+00
3.376048785177651644e+08,1.053334780218071529e+02,1.709789433476335887e+02,3.985503151512887587e+00
3.376048785254858136e+08,5.640642160305831432e+00,1.709760588325104322e+02,3.815016604424809277e+00
3.376048787640157342e+08,1.857181217542041685e+00,1.709790963380845312e+02,3.988521707458038357e+00
3.376048788306240439e+08,1.739212636900784092e+00,1.709667229680298135e+02,4.024849600443936914e+00
3.376048788476291299e+08,1.878092701895585526e+00,1.707914261188553269e+02,3.935395146058173754e+00
3.376048788604978323e+08,2.155724096647845922e+00,1.709696553845197400e+02,3.970755176256085761e+00
3.376048788792845011e+08,2.008288632654438022e+00,1.708325672682914842e+02,3.947232077051622490e+00
3.376048789118842483e+08,6.231967188817897352e+00,1.709907598629147856e+02,3.889363143021932867e+00
3.376048791623656750e+08,1.634138455641973575e+00,1.710450904722368648e+02,3.861420041874901177e+00
3.376048792021150589e+08,1.815463833288682549e+00,1.708678484708075587e+02,3.912829488367282504e+00
3.376048792210815549e+08,6.057374677600687818e+00,1.709181757987361721e+02,3.792271399163243295e+00
3.376048795550121069e+08,1.904330987345727477e+00,1.708905719689060447e+02,3.936464524083758132e+00
3.376048796628491282e+08,2.019708478986305344e+00,1.709353177666091597e+02,3.913159654623962869e+00
3.376048797374173403e+08,6.112859866554809507e+00,1.708835851362444203e+02,3.828297667602783338e+00
3.376048798733142614e+08,5.796844323797370357e+00,1.709300220078176267e+02,3.867626786506530578e+00
3.376048798991500139e+08,1.817423671243023175e+00,1.708784380899056714e+02,3.848271672589498316e+00
3.376048799141247272e+08,2.053173886303110152e+00,1.709797944618518670e+02,3.878749366699630663e+00
3.376048800680394769e+08,2.042193683041554575e+00,1.709728084375995536e+02,3.831826508626916983e+00
3.376048800746709108e+08,1.742498806132563249e+00,1.709692449607890126e+02,3.998400975802654411e+00
3.376048801731950641e+08,2.106048811375988983e+00,1.709490090251035781e+02,3.994990458906795272e+00
3.376048801968095899e+08,8.781573588247815110e+01,1.708494920584289503e+02,3.944242926518684023e+00
3.376048802043411136e+08,1.691225841896240256e+00,1.709449814244112815e+02,3.861243304049293723e+00
3.376048803449327350e+08,2.018580350888231401e+00,1.708830967759097632e+02,3.912705516269601613e+00
3.376048803890085816e+08,4.140022541349941854e+00,1.709156560596724717e+02,3.975665075706896534e+00
3.376048804206314087e+08,2.065665745927645958e+00,1.710493728788181897e+02,3.898250702507614740e+00
3.376048804339997768e+08,2.149330012206925211e+00,1.709151616268408134e+02,3.991429712806890073e+00
3.376048804404473901e+08,1.711569386872737075e+00,1.710232648519825034e+02,3.902047136278146144e+00
3.376048805147542953e+08,2.383094901321917369e+00,1.709140966590029223e+02,3.890027927210647274e+00
3.376048805243105888e+08,5.838215711805400332e+00,1.709785670586264814e+02,3.978266106061291385e+00
3.376048806506501436e+08,5.848086391385469263e+00,1.708882164119544314e+02,3.827544359855717726e+00
3.376048810516428351e+08,2.689393135189467543e+00,1.708794100485886531e+02,3.882665135612321627e+00
3.376048811214564443e+08,2.246608337078042084e+00,1.708998316960476700e+02,3.991176323404300064e+00
3.376048812876837254e+08,2.179005292020421702e+00,1.708212950139523798e+02,3.895590356409055932e+00
3.376048813062445521e+08,2.237402398857136099e+00,1.708863492572786242e+02,3.758688113902484584e+00
3.376048813601949811e+08,2.199778310996538977e+00,1.709374119706979798e+02,3.941546964271427367e+00
3.376048814401971698e+08,1.858406804647324551e+00,1.708234854000587859e+02,3.945906789734179743e+00
3.376048814622209668e+08,2.783188918883053642e+00,1.709773451376289017e+02,3.918108216243552100e+00
3.376048815196928978e+08,1.960731426230049701e+00,1.708553747574976001e+02,3.809073007711752279e+00
3.376048815255361795e+08,1.593810863966457987e+02,1.710217214855343855e+02,3.914214809504534820e+00
3.376048816077347398e+08,1.854549465778250195e+00,1.708081109513128126e+02,3.900843370090992579e+00
3.376048816465745568e+08,1.833749667366289637e+00,1.710646610427540679e+02,3.863891563239616467e+00
3.376048816466029882e+08,5.600747858595812367e+00,1.708697406267600343e+02,3.918022178044301196e+00
3.376048816595102549e+08,3.154407883821637615e+00,1.709670630340732771e+02,3.816816817268339879e+00
3.376048819100553989e+08,1.730609496527441671e+00,1.709860457438536798e+02,3.952746658051642825e+00
3.376048820322083235e+08,1.758291335701946956e+00,1.709423321448359729e+02,4.004716820878184258e+00
3.376048820345303416e+08,2.793568376841874645e+00,1.709096146277823038e+02,3.929092183956004458e+00
3.376048822345075607e+08,2.321415141939068505e+00,1.710046140230386413e+02,3.898414755162850742e+00
3.376048823578713536e+08,2.564014675106210728e+00,1.708888671754400264e+02,3.928817155444934706e+00
3.376048823978885412e+08,1.601955127530113714e+02,1.709371696006171533e+02,4.006775077274632224e+00
3.376048824692440629e+08,5.803860790435310335e+00,1.710217327743820022e+02,3.852283200002318608e+00
3.376048825137873888e+08,1.749165584419257513e+00,1.708973283632900291e+02,3.796900093919188368e+00
3.376048825138262510e+08,1.630247015417432888e+00,1.708487490999539204e+02,3.961731425364622083e+00
3.376048825256674886e+08,1.670152086536407676e+00,1.709131703803554956e+02,3.796113204899845606e+00
3.376048825474389791e+08,1.841053445483753048e+00,1.709501410658371583e+02,3.926726111939365271e+00
3.376048825592511892e+08,6.303532898877723945e+00,1.709223494496499143e+02,3.867300848790447443e+00
3.376048825958421230e+08,2.034704907592532308e+00,1.709742098617620059e+02,3.814495513345157907e+00
3.376048826065721512e+08,1.864216523893646560e+00,1.708775747241468537e+02,3.931601811478022235e+00
3.376048826255270243e+08,5.934846528667804932e+00,1.709371284854219084e+02,3.903354302836302470e+00
3.376048827018332481e+08,1.867056074904870133e+00,1.709896758115220052e+02,3.855577370566376505e+00
3.376048827484558821e+08,6.130537244384122175e+00,1.708548069910194442e+02,3.824778969902216108e+00
3.376048827616600990e+08,1.785470909011693141e+00,1.709461453988888309e+02,3.883158785001537439e+00
3.376048828005270362e+08,2.355810984543392550e+00,1.709418007246210891e+02,3.980165037578832443e+00
3.376048831218991876e+08,5.841676390648021133e+00,1.710476980577634549e+02,3.860533230928983706e+00
3.376048831312797666e+08,6.174689160644316388e+00,1.708861395766929547e+02,3.937029391854794280e+00
3.376048831482284665e+08,1.903136840858902890e+00,1.709529499190663842e+02,3.867894768417245555e+00
3.376048831703209877e+08,5.742598031421566773e+00,1.709949009729143086e+02,3.838477538058223448e+00
3.376048831997160316e+08,2.333252519312638995e+00,1.708748734236487508e+02,3.851348352173566969e+00
3.376048832612289190e+08,5.890196512770927484e+00,1.709215251147481638e+02,3.776837610743971840e+00
3.376048832735993266e+08,5.800533476136394917e+00,1.708203247787099883e+02,3.904594701096043341e+00
3.376048835094369650e+08,2.760559471185955793e+00,1.708719467216934049e+02,3.830925877673292845e+00
3.376048835399792790e+08,1.641546319969904522e+00,1.709714004565249468e+02,3.968844223344830002e+00
3.376048835411571860e+08,1.587473543784948902e+02,1.709584456180845393e+02,3.957082500403627634e+00
3.376048835563359261e+08,2.782769054139035525e+00,1.710100318806270820e+02,3.930719964182713966e+00
3.376048835870390534e+08,1.944890029142560373e+00,1.708833239566303064e+02,3.922353592543605938e+00
3.376048835900995731e+08,5.967254730977665567e+00,1.708271346682284673e+02,3.867215129958545550e+00
3.376048836586334109e+08,2.167258869978562874e+00,1.709353058794398237e+02,3.970715271384392953e+00
3.376048836636780500e+08,6.027484125150659899e+00,1.708454880137130658e+02,3.907880478616060582e+00
3.376048839587051868e+08,1.860657211533906397e+00,1.708633590890036089e+02,3.862033746787757238e+00
3.376048841095950007e+08,1.699021617277637564e+00,1.708269495463122496e+02,3.950201634568705433e+00
3.376048842796729803e+08,1.852038412607761808e+00,1.709748353474759313e+02,3.840915512196052983e+00
3.376048844312973022e+08,1.810390216701810884e+00,1.709478197781812412e+02,3.953565808262296422e+00
3.376048844434481263e+08,1.892517438294891940e+00,1.709318576716941038e+02,3.851663819772673580e+00
3.376048845748105645e+08,1.852299524141090670e+00,1.708337353531716190e+02,3.874207529555106166e+00
3.376048847630449533e+08,6.034275076025378937e+00,1.709590175915477062e+02,3.939556803531367279e+00
3.376048848408179879e+08,9.460606107047836133e+01,1.708377702034199501e+02,3.867478612421443973e+00
3.376048849316785932e+08,6.045279160274801278e+00,1.708745752110237390e+02,3.819650527640578996e+00
3.376048851118984222e+08,1.736368182867568555e+00,1.709290606831179105e+02,3.983143540356038237e+00
3.376048853219679594e+08,5.907832541670763327e+00,1.709546311793723135e+02,3.991028085485251342e+00
3.376048853335471749e+08,2.184778457947142982e+00,1.708916570623747759e+02,3.912541384832953106e+00
3.376048854265259504e+08,6.068001129245897296e+00,1.709256586428767264e+02,3.877134107402481433e+00
3.376048855121624470e+08,5.927365588962771881e+00,1.709218633670099905e+02,3.795598065229465412e+00
3.376048855158218145e+08,1.637757892817483185e+00,1.708742088617208026e+02,3.823468217185080675e+00
3.376048859656438828e+08,5.951220601491357343e+00,1.708815451771289986e+02,3.817435323694327476e+00
3.376048859689396024e+08,5.947873098173618978e+00,1.709631628780144865e+02,3.830482735947008610e+00
3.376048861139377356e+08,2.163665750021086076e+00,1.708917100498536001e+02,3.892166894001385824e+00
3.376048863278549314e+08,2.035428750826504540e+00,1.709496411077455775e+02,4.015305727521303325e+00
3.376048863940505385e+08,1.939823796513919563e+00,1.708297141044251077e+02,3.902436519279079974e+00
3.376048864261700511e+08,2.414488842462976681e+00,1.709255021896395021e+02,3.970921437584053137e+00
3.376048864463666081e+08,2.048029450110518290e+00,1.710452446363115371e+02,3.905288310795384188e+00
3.376048865504431725e+08,6.016390191135069898e+00,1.709051824188970556e+02,3.951608270232507714e+00
3.376048865560202003e+08,5.976015767698803494e+00,1.709334280593278095e+02,3.915368477304242756e+00
3.376048865869114399e+08,3.072974776564255706e+01,1.708640648014521446e+02,3.964344503725153679e+00
3.376048866635480523e+08,1.898211389992623621e+00,1.708451283229856301e+02,3.948161819983499132e+00
3.376048866825969219e+08,2.020016681398161040e+00,1.709975291290750476e+02,3.832601800796878955e+00
3.376048867068451047e+08,1.744324207791743797e+00,1.710446566694429293e+02,3.846510785876612104e+00
3.376048867846168876e+08,1.851451423205553670e+00,1.710143881969417237e+02,3.894712525949483695e+00
3.376048868193792701e+08,2.046332432300228543e+00,1.709172520910079243e+02,3.843119625160714481e+00
3.376048869802756906e+08,6.200501020215733128e+00,1.708585024497270126e+02,3.822703883600274910e+00
3.376048869929940104e+08,2.370202602094102939e+00,1.708695519392656479e+02,3.916654931972005649e+00
3.376048870410489440e+08,1.380954060102546634e+02,1.708926981186559146e+02,3.823938955056031652e+00
3.376048870459024906e+08,2.029960961887256055e+00,1.708763446107593325e+02,3.859107229807301032e+00
3.376048870671294332e+08,2.630562629801896701e+00,1.709998211446575738e+02,3.832546507988498607e+00
3.376048871013674736e+08,2.227244702689005429e+00,1.710039353859916105e+02,3.825794263924907845e+00
3.376048872230569124e+08,2.084046821528708904e+00,1.709115441637293884e+02,3.852033257096117769e+00
3.376048872626777291e+08,1.945163037633482528e+00,1.709841658657761911e+02,3.855510445075652992e+00
3.376048872717697620e+08,1.174732652143415379e+02,1.709419718000449109e+02,3.918884751730822735e+00
3.376048873145018220e+08,1.916998108012429203e+00,1.708746568883312591e+02,3.989905239595083586e+00
3.376048874024000764e+08,1.798936270403672211e+00,1.708910435692799297e+02,3.859324084396869470e+00
3.376048874033269286e+08,5.914926055005276240e+00,1.708201956592750435e+02,3.864049273376569005e+00
3.376048874411864877e+08,5.534633306078688086e+00,1.709372607163770112e+02,3.948747767790465435e+00
3.376048877113834023e+08,6.014504833935282235e+00,1.708702200253904664e+02,3.839256358314610207e+00
3.376048877515052557e+08,1.984572481404146327e+00,1.709385135139253293e+02,3.896682437538664612e+00
3.376048881160107255e+08,1.821133319445827237e+00,1.708936306365301618e+02,3.895412745681896549e+00
3.376048881605482697e+08,2.229291245081949313e+00,1.709692275643942878e+02,4.023363475569032843e+00
3.376048882044669986e+08,1.960885648626586875e+00,1.709918847643067465e+02,3.874293876034390571e+00
3.376048882108545899e+08,1.934552563726940733e+00,1.710193307144756432e+02,3.829280642058229045e+00
3.376048882711336017e+08,5.799068482005388603e+00,1.709744863125266932e+02,3.877463261538833361e+00
3.376048884999802113e+08,5.876113251000346871e+00,1.708733969110492410e+02,3.971814697221028645e+00
3.376048885720237494e+08,2.815421890521070836e+00,1.709073065047565478e+02,3.821681724850709116e+00
3.376048886077846885e+08,2.434204943387737519e+00,1.709558683155940457e+02,3.862134320169043011e+00
3.376048887333382964e+08,2.644977039118574957e+00,1.708446694500355818e+02,3.864904474227936149e+00
3.376048891080009341e+08,2.398883698629302508e+00,1.709852830142902462e+02,3.808707632282849698e+00
3.376048891354777217e+08,1.911117339676771998e+00,1.710333144471088076e+02,3.845778804077135238e+00
3.376048892050833106e+08,2.200146696558478610e+00,1.709710200501097859e+02,3.842894830900790648e+00
3.376048893770802021e+08,2.640579962125542579e+00,1.709804233505346645e+02,3.916180537013917995e+00
3.376048894577453136e+08,6.003674136880355228e+00,1.709360888399103828e+02,3.938319884364933632e+00
3.376048896109445095e+08,6.035362601008912087e+00,1.709614174301987930e+02,3.998543958739988469e+00
3.376048899311901331e+08,6.118515330553334408e+00,1.708149970195093204e+02,3.926223232997791968e+00
3.376048899464974403e+08,2.158919144702579729e+00,1.710020669413965777e+02,3.944592993806897763e+00
3.376048899699358344e+08,1.624343560691907662e+00,1.709058657196915760e+02,3.958105346215047060e+00
3.376048900408277512e+08,1.836029471606863250e+00,1.709247228490086741e+02,3.879298367423666072e+00
3.376048900596930981e+08,6.293577825500688760e+01,1.708664671934560033e+02,3.903593694329705155e+00
3.376048901173316836e+08,2.337893718164258061e+00,1.708986614502078965e+02,3.913721617982494738e+00
3.376048901946426630e+08,4.262022411908100494e+00,1.709144750061332445e+02,3.852621608601654035e+00
3.376048903025884628e+08,1.602389217931919907e+00,1.709538053264011239e+02,3.798626758446433271e+00
3.376048903459417820e+08,2.757397560334155617e+00,1.709103765875682654e+02,3.987581351844909694e+00
3.376048904379361272e+08,1.734041978915268789e+00,1.708895451863279504e+02,3.928383630927057446e+00
3.376048904911144376e+08,1.635619981186508642e+00,1.709439705596937813e+02,3.816756890515266232e+00
3.376048904912171960e+08,5.719714618351269486e+00,1.709388791260562641e+02,3.779990133144679021e+00
3.376048905889474750e+08,1.777094402957710706e+00,1.709382995491528163e+02,3.937990502132521886e+00
3.376048906342319846e+08,2.378279768323964039e+00,1.708546096035295534e+02,3.896596486851649388e+00
